Product,Products
13039816,"[12657700,12658406,12407638,12657782,12658334,11659574,12658440,12658474]"
13039818,"[11659728,12406970,12407506,12407826,11360996,11659060,13039400,12407792]"
13039820,"[12658440,13039838,12658034,12947666,12658466,11659764,12407626,12658438]"
13039822,"[12657774,12658204,12407204,13653690,11659704,13039502,14121842,12657870]"
13039826,"[13039018,12407632,13039476,12407646,11461036,13039484,13039500,11659710]"
13039828,"[11659932,12407628,11659842,11659750,12658466,12658290,12658266,11659042]"
13039830,"[12658230,12995908,12658676,11659954,12658548,12657558,14121842,11659948]"
13039832,"[11659560,11659714,11659700,12407188,11659580,12406952,12406972,12407366]"
13039834,"[11659702,11658994,13039542,11658992,13039640,12658362,11658998,11659826]"
13039836,"[13038960,13039740,13039850,12657694,12407386,13039808,13038822,12407760]"
13039838,"[12658366,11659842,12658342,11659886,12658334,12658440,13039540,12658570]"
13039840,"[11659552,12658240,13039538,11659642,12407644,12658000,12658318,11659872]"
13039842,"[13039650,12658276,13039838,13039790,12658466,13039088,13039820,12658342]"
13039844,"[12657746,11659518,13039640,12437234,12407760,11659294,11659290,12658390]"
13039846,"[13039586,11659998,13038966,13039068,12407852,12407794,11360728,12407398]"
13039848,"[13039810,12437484,12407084,12407764,12407720,12407668,12407798,13039902]"
13039850,"[13038976,11481058,13039886,12657766,13039598,12657734,13039032,11407186]"
13039876,"[12360388,12407342,12437088,13039020,12360458,13039500,12360400,12657534]"
13039878,"[13039468,12407632,13064982,12658190,12407426,12407668,12657760,12407944]"
13039880,"[12658392,12658496,12658378,12407944,12657760,13039154,12407764,12657806]"
13039882,"[14122818,14122822,12407720,11460854,12437180,12407488,11659660,12437346]"
13039884,"[11360884,11360886,12360414,13076264,11407408,12658390,11407406,13076266]"
13039886,"[13039088,13039084,13038976,13038966,13039080,13039516,13039892,12658440]"
13039888,"[13039040,12406946,12657742,14122832,13039452,13039084,12406948,13039450]"
13039890,"[13039094,14121822,13039092,13039084,11460766,13038950,11407098,13039066]"
13039892,"[13039540,13039088,11237250,13039084,12657714,13038968,11360872,13039516]"
13039894,"[12658634,13039018,11237250,12406942,13038956,11407162,12657558,11407212]"
13039896,"[12407852,13039838,13039886,13038966,13039088,13039468,13067870,12437468]"
13039898,"[12658682,13038850,13039094,13038922,13038866,13038946,12437034,13038968]"
13039900,"[11360974,11460678,13039078,12407880,12437182,12437342,13039904,12360458]"
13039902,"[13039468,11480974,11407318,13039476,13039456,11480976,12658220,13039452]"
13039904,"[12406872,13039466,13039068,11660006,12407314,12407348,13038974,13039030]"
13039906,"[11360810,12407872,13038980,11460806,11460752,12407526,12407880,11460784]"
13039908,"[13039152,11658968,12658696,12407314,13039398,12407344,12407868,11461014]"
13039910,"[13039918,12437484,13039384,12657484,13039924,11150078,14122818,12407370]"
13039912,"[12658130,13038826,12658162,12657736,12658156,13039914,12658160,12658588]"
13039914,"[13653668,13039912,12406956,12407562,13653552,12658072,12371248,11149838]"
13039916,"[13039922,13039928,13039154,13039658,13039818,13039396,11659294,12407496]"
13039918,"[13039924,12407472,13039384,13039910,12406972,11150078,12406984,12407296]"
13039920,"[13039470,12360408,13039922,12406956,12658606,13039354,12658470,12407588]"
13039922,"[13039928,13039916,13039920,13039154,12360400,12407426,13039658,12407632]"
13039924,"[13039918,13039018,12406972,12407472,12658592,12437502,12407562,11659700]"
13039928,"[13039922,13039154,13039390,13039916,11659294,13039396,12407782,12360414]"
13039930,"[11407364,12990082,13039404,12657794,11659068,13038870,12995868,12407276]"
13039932,"[13039004,14122748,13039498,12988628,11659986,13039568,11659470,13038996]"
13039934,"[11659114,13039402,12406980,12658140,12407272,11659128,12396558,11659072]"
13039938,"[12407002,12657794,11659358,13039930,14110864,13039934,12407474,13038984]"
13064964,"[12995874,11603770,13038876,12657532,11659418,12988602,11603772,14122744]"
13064966,"[12657692,12657736,11360738,13039712,12407566,13039096,12407560,12406932]"
13064972,"[14121834,14122762,12658430,12407340,12658436,12407626,11659026,12657474]"
13064980,"[12657706,13039454,11480992,12658440,12658290,12658318,12658246,12658186]"
13064982,"[13039878,13039474,11480992,12407338,12407038,12407852,12657750,13039088]"
13064990,"[12658250,12407646,13038724,11659810,12658320,12657658,12360420,12658244]"
13064998,"[13039686,13039598,11480974,13039480,13039726,13039646,13038966,11481008]"
13067402,"[11407388,11407392,11659138,11141308,11659362,11407372,14122744,11603772]"
13067404,"[11407394,11659360,11660048,11659362,11603772,11407372,13038906,11520046]"
13067868,"[12657642,12658520,11141330,13038878,12657610,13038884,12658348,12657634]"
13067870,"[11360916,13039896,12407852,11407268,11407430,13039838,11460928,12407386]"
13072176,"[11660140,11660192,11714464,12658618,12657954,11659548,11659834,12658192]"
13072610,"[11659022,12658566,11659020,11659714,12657590,14121826,11145614,12658548]"
13076264,"[11407408,11601876,11407406,13076266,13038976,13038966,13773572,13039884]"
13076266,"[11407406,13076264,11407408,11407404,11460784,11407410,11360886,12407238]"
13081770,"[12657678,12657396,11481072,12407550,13038922,11461008,11480982,13038978]"
13081772,"[12657680,12657568,12657564,12657566,12657690,11145666,12658184,11714312]"
13202642,"[13202658,13202666,13202644,13202648,13202664,13202660,13202668,13202652]"
13202644,"[13202658,13202642,13202660,13202668,13202666,13202654,13202648,13202664]"
13202646,"[13202652,13202648,12988604,13202656,13202672,13202664,11407382,12995880]"
13202648,"[13202666,13202664,13202658,13202642,13202652,13202644,13202656,13202660]"
13202650,"[13202654,12658520,13202668,11141330,12657642,13202660,13067868,13202672]"
13202652,"[13202664,13202648,13202666,13202656,13202642,13202646,13202658,13202672]"
13202654,"[13202668,13202660,13202644,13202642,13202658,13202650,13202648,13202666]"
13202656,"[13202652,13202648,13202664,13202666,13202646,12988604,11407382,13202662]"
13202658,"[13202642,13202644,13202666,13202648,13202664,13202660,13202668,13202654]"
13202660,"[13202644,13202668,13202654,13202658,13202642,13202648,13202666,13202664]"
13202662,"[13202672,11460738,12988630,12988632,11351668,13017338,13038684,11659130]"
13202664,"[13202648,13202666,13202652,13202658,13202642,13202656,13202644,12988604]"
13202666,"[13202648,13202642,13202658,13202664,13202644,13202652,13202656,13202660]"
13202668,"[13202654,13202660,13202644,13202642,13202658,13202648,13202666,13202650]"
13202670,"[14110868,14110862,14110866,14110864,13202648,13202656,13038984,13202652]"
13202672,"[13202662,11460738,12988630,12407248,11351668,12657646,13017338,13038884]"
13649958,"[12936596,12936592,13649980,12936726,13650186,13650280,12936584,12936598]"
13649960,"[13650260,13650240,12936614,12936656,12936552,13650006,12936648,12936598]"
13649976,"[12936554,13650190,12936668,12936612,12936670,13650248,12936736,12936764]"
13649978,"[13650234,13650224,13650004,13650206,13650072,13650016,13650048,13649996]"
13649980,"[12936598,13650280,12936596,12936584,13649958,12936592,12936726,13650186]"
13649982,"[13650092,13650108,13649984,13650026,13649986,13650016,13649988,13650180]"
13649984,"[13649982,13650108,13650042,13650092,13650058,13649986,13650026,13649988]"
13649986,"[13650108,13650026,13650180,13650178,13650308,13650066,13649982,13650092]"
13649988,"[13650080,13650092,13650058,13650180,13650048,13650206,13650016,13649982]"
13649990,"[12936718,12936598,12936648,13649958,13650280,13649980,13650242,13650250]"
13649992,"[13650236,12936718,13650006,13649958,12936592,12936726,12936552,13650186]"
13649994,"[12936758,13650140,13650182,14122346,13650204,13650254,14128359,14122348]"
13649996,"[13650078,13650072,13650066,13650238,13650308,13650122,13650124,13650224]"
13649998,"[13650234,13650004,13650206,13650244,13649978,13650106,13650080,13650016]"
13650002,"[13650214,13650122,13650178,13650308,13650108,13650238,13650026,13650224]"
13650004,"[13650234,13649978,13650072,13650224,13650206,13650066,13650016,13649996]"
13650006,"[12936552,12936608,13650240,13650260,12936648,12936646,12936614,13649960]"
13650010,"[13650200,13650220,13650230,13650070,13650064,13650182,13650052,13650110]"
13650016,"[13650224,13650244,13650048,13650108,13650026,13650092,13650308,13650234]"
13650026,"[13650308,13650108,13650178,13650092,13650180,13650224,13650048,13650016]"
13650042,"[13650058,13650092,13649988,13650080,13649984,13650180,13649986,13649982]"
13650044,"[13650064,13650076,13650194,13650188,13650070,13650220,13650246,13650052]"
13650048,"[13650244,13650016,13650092,13650224,13650308,13650234,13650026,13649988]"
13650052,"[13650070,13650232,13650064,13650076,13650200,13650044,13650220,13650110]"
13650058,"[13649988,13650080,13650092,13650042,13649982,13650106,12936602,13650180]"
13650064,"[13650044,13650194,13650070,13650052,13650232,13650220,13650246,13650230]"
13650066,"[13650072,13649996,13650078,13650308,13650122,13650124,13650004,13650224]"
13650070,"[13650076,13650052,13650064,13650044,13650200,13650232,13650220,13650246]"
13650072,"[13650066,13649996,13650078,13650308,13650224,13650238,13649978,13650004]"
13650076,"[13650070,13650044,13650052,13650064,13650232,13650188,13650194,13650246]"
13650078,"[13649996,13650238,13650072,13650122,13650124,13650066,13650308,13650224]"
13650080,"[13649988,13650092,13650206,13650180,13650058,13650106,13650016,13650048]"
13650092,"[13649988,13650080,13650180,13649982,13650048,13650026,13650308,13650108]"
13650106,"[13650080,13649988,13650206,12936772,13650058,12936682,13649998,13650092]"
13650108,"[13649982,13650026,13650308,13649986,13650016,13650092,13650180,13650224]"
13650110,"[13650188,13650052,13650044,13650064,13650070,13650200,13650220,13650076]"
13650122,"[13650078,13650238,13650178,13649996,13650214,13650308,13650002,13650224]"
13650124,"[13650078,13650238,13649996,13650266,13650264,12936768,13650072,13650066]"
13650126,"[13650266,13650124,12936606,13649978,12936780,12936794,13650264,12936774]"
13650136,"[13650192,14104334,12407248,11150088,11460738,13038882,12657618,11714682]"
13650140,"[13649994,13650182,12936758,13650204,13650254,14122346,14122348,14128359]"
13650178,"[13650122,13650214,13650026,13650308,13650224,13650078,13650108,13650238]"
13650180,"[13650092,13650308,13650026,13650080,13650108,13650072,13649988,13650224]"
13650182,"[13650140,13649994,12936758,13650204,14122346,13650010,14122348,13650254]"
13650186,"[12936726,12936592,13649958,12936730,12936596,12936650,12936584,13649980]"
13650188,"[13650044,13650194,13650110,13650064,13650220,13650076,13650246,13650070]"
13650190,"[12936668,12936554,13649976,12936612,12936670,13650248,12936700,12936736]"
13650192,"[13650136,14104334,11460738,12407248,11659948,11714496,11659946,11150088]"
13650194,"[13650044,13650064,13650188,13650220,13650246,13650230,13650070,13650200]"
13650198,"[12936758,13650204,14122346,13649994,13650140,13650182,13650254,12936776]"
13650200,"[13650010,13650070,13650220,13650052,13650064,13650044,13650230,13650110]"
13650204,"[12936758,13649994,13650182,13650140,14122346,13650198,14122348,13650254]"
13650206,"[13650080,13649978,13650004,13650072,13649988,13650222,13650066,13650234]"
13650208,"[13650278,12936618,13650042,13650010,13650230,12936636,13650182,12936710]"
13650210,"[12936776,13650228,12936784,13650254,14128359,13650198,12936758,14122348]"
13650214,"[13650002,13650122,13650178,13650238,13650308,13650224,13650078,13650026]"
13650220,"[13650064,13650200,13650044,13650232,13650194,13650052,13650230,13650010]"
13650222,"[13650206,13650066,13650072,13650004,13650106,13650080,12936760,12936774]"
13650224,"[13650016,13650308,13650238,13650048,13650078,13649996,13649978,13650072]"
13650228,"[12936776,12936784,13650002,13649984,12936702,14128359,13650254,12936710]"
13650230,"[13650064,13650220,13650044,13650200,13650194,13650052,13650070,13650232]"
13650232,"[13650052,13650064,13650070,13650220,13650044,13650246,13650076,13650230]"
13650234,"[13649978,13650004,13650244,13650224,13650048,13649998,13650016,13650206]"
13650236,"[13649992,12936718,13650006,12936592,13649958,12936552,13650186,12936726]"
13650238,"[13650078,13649996,13650122,13650224,13650124,13650072,13650308,13650214]"
13650240,"[13649960,13650260,12936552,13650006,12936614,12936656,12936648,12936598]"
13650242,"[12936598,13650280,13649958,13649980,13650250,12936726,12936592,12936646]"
13650244,"[13650048,13650016,13650234,13650224,13650092,13649978,13650004,13649988]"
13650246,"[13650064,13650044,13650232,13650052,13650070,13650194,13650220,13650200]"
13650248,"[12936736,13650190,12936554,13649976,12936606,12936668,12936700,12936788]"
13650250,"[13650186,12936726,12936730,13649958,13650242,12936596,12936592,12936650]"
13650254,"[13649994,13650140,14122346,12936758,14128359,14122348,13650182,12936776]"
13650258,"[13650262,12936756,12936768,12936794,12936766,12936606,12936778,13650124]"
13650260,"[13649960,13650240,12936552,12936656,12936614,13650006,12936648,12936718]"
13650262,"[13650258,12936756,12936766,12936768,12936778,12936794,12936764,13650122]"
13650264,"[13650124,13650066,13649996,12936606,12936768,13650072,13650078,12936794]"
13650266,"[13650124,12936794,12936606,13650126,12936768,13650238,13650264,13650078]"
13650270,"[13650076,13650188,13650246,13650110,13650232,13650052,13650044,13650064]"
13650278,"[13650208,13650042,12936618,12936616,12936624,12936638,12936714,12936710]"
13650280,"[12936598,12936584,13649980,12936592,12936726,13649958,12936596,12936730]"
13650308,"[13650026,13649996,13650072,13650224,13650078,13650122,13650108,13650180]"
13653512,"[13653520,13653522,13653528,12658072,13653624,13653608,13653534,13653556]"
13653514,"[12406948,11714694,12658220,13039476,12322668,13039064,11360672,11461036]"
13653516,"[13653642,11237144,13038818,12658308,12657968,12657870,12436774,12657586]"
13653520,"[13653522,13653512,12658072,13653528,13653534,13653686,13653608,13653524]"
13653522,"[13653520,13653512,13653608,13653686,12658072,13653528,11360644,13653624]"
13653524,"[13653520,13653522,13653512,13653696,13653608,12658072,13653686,13653614]"
13653526,"[13653530,11407244,13038720,13653566,12407204,13653578,11660206,13653590]"
13653528,"[13653512,13653534,13653608,13653520,13038720,13653522,11660146,11660206]"
13653530,"[13653526,13653552,11407244,13653534,11660206,13653566,13653528,12657386]"
13653534,"[13653528,13653520,13653512,13653556,13653522,13653530,13038720,11660146]"
13653536,"[11660202,13653534,11660218,13653528,13653566,13653700,11360670,13653558]"
13653538,"[13038716,12407936,12658012,12657954,12657892,12657914,13653572,12658000]"
13653542,"[13653602,11460698,11660194,12658072,11660068,13653626,12658084,13039752]"
13653544,"[13653686,12658544,12407644,11659642,11659696,12658264,11659946,13653520]"
